ID,AB3
1080,2012-03-12
1081,2012-03-12
1082,2012-03-12
1083,2012-03-12
1084,2012-03-12
1085,2012-03-12
1086,2012-03-12
1087,2012-03-12
1088,2012-03-12
1089,2012-03-12
1090,2012-03-12
1091,2012-03-12
1092,2012-03-12
1093,2012-03-12
1094,2012-03-16
1095,2012-03-16
1096,2012-03-16
1097,2012-03-16
1098,2012-03-16
1099,2012-03-16
1100,2012-03-16
1101,2012-03-16
1102,2012-03-16
1103,2012-03-16
1104,2012-03-16
1105,2012-03-16
1106,2012-03-16
1107,2012-03-16
1108,2012-03-16
1109,2012-03-16
1110,2012-03-16
1111,2012-03-16
1112,2012-03-16
1113,2012-03-16
1114,2012-03-16
1115,2012-03-16
1116,2012-03-16
1117,2012-03-16
1118,2012-03-16
1119,2012-03-16
1120,2012-03-16
1121,2012-03-16
1122,2012-03-16
1123,2012-03-16
1124,2012-03-16
1125,2012-03-16
1126,2012-03-16
1127,2012-03-16
1128,2012-04-05
1129,2012-04-05
1130,2012-04-05
1131,2012-04-05
1132,2012-04-05
1133,2012-04-05
1134,2012-04-05
1135,2012-04-05
1136,2012-04-05
1137,2012-04-05
1138,2012-04-05
1139,2012-04-05
1140,2012-04-05
1141,2012-04-05
1142,2012-04-05
1143,2012-04-05
1144,2012-04-05
1145,2012-04-05
1146,2012-04-05
1147,2012-04-05
1148,2012-04-05
1149,2012-04-05
1150,2012-04-05
1151,2012-04-05
1152,2012-04-05
1153,2012-04-05
1154,2012-04-05
1155,2012-04-05
1156,2012-04-05
1157,2012-04-05
1158,2012-04-05
1159,2012-04-05
1160,2012-04-05
1161,2012-04-05
1162,2012-04-05
1163,2012-04-05
1164,2012-04-05
1165,2012-04-05
1166,2012-04-05
1167,2012-04-05
1168,2012-04-05
1169,2012-04-05
1170,2012-04-05
1171,2012-04-05
1172,2012-04-05
1173,2012-04-05
1174,2012-04-05
1175,2012-04-05
1176,2012-02-10
1177,2012-02-10
1178,2012-02-10
1179,2012-02-10
1180,2012-02-10
1181,2012-02-10
1182,2012-02-10
1183,2012-02-10
1184,2012-02-10
1185,2012-02-10
1186,2012-02-10
1187,2012-02-10
1188,2012-02-10
1189,2012-02-10
1190,2012-02-10
1191,2012-02-10
1192,2012-02-10
1193,2012-02-10
1194,2012-02-14
1195,2012-02-14
1196,2012-02-14
1197,2012-02-14
1198,2012-02-14
1199,2012-02-14
1200,2012-02-14
1201,2012-02-14
1202,2012-02-14
1203,2012-02-14
1204,2012-02-14
1205,2012-02-14
1206,2012-02-14
1207,2012-02-20
1208,2012-02-20
1209,2012-02-20
1210,2012-02-20
1211,2012-02-20
1212,2012-02-20
1213,2012-02-20
1214,2012-02-20
1215,2012-02-20
1216,2012-02-20
1217,2012-02-20
1218,2012-02-20
1219,2012-02-20
1220,2012-02-20
1221,2012-02-20
1222,2012-02-20
1223,2012-02-20
1224,2012-02-20
1225,2012-02-20
1226,2012-02-20
1227,2012-02-20
1228,2012-02-20
1229,2012-02-20
1230,2012-02-20
1231,2012-02-20
1232,2012-02-20
1233,2012-02-20
1234,2012-02-20
1235,2012-02-20
1236,2012-02-20
1237,2012-02-20
1238,2012-02-20
1239,2012-02-28
1240,2012-02-28
1241,2012-02-28
1242,2012-02-28
1243,2012-02-28
1244,2012-02-28
1245,2012-02-28
1246,2012-02-28
1247,2012-02-28
1248,2012-02-28
1249,2012-02-28
1250,2012-02-28
1251,2012-02-28
1252,2012-02-28
1253,2012-02-28
1254,2012-02-28
1255,2012-02-28
1256,2012-02-28
1257,2012-02-28
1258,2012-02-28
1259,2012-02-28
1260,2012-02-28
1261,2012-02-28
1262,2012-02-28
1263,2012-02-28
1264,2012-02-28
1265,2012-02-28
1266,2012-02-28
1267,2012-02-28
1268,2012-02-28
1269,2012-02-28
1270,2012-02-28
1271,2012-02-28
1272,2012-02-28
1273,2012-02-28
1274,2012-02-28
1275,2012-02-28
1276,2012-02-28
1277,2012-02-28
1278,2012-02-28
1279,2012-02-28
1280,2012-02-28
1281,2012-02-28
1282,2012-02-28
1283,2012-02-28
1284,2012-02-28
1285,2012-02-28
1286,2012-03-05
1287,2012-03-05
1288,2012-03-05
1289,2012-03-05
1290,2012-03-05
1291,2012-03-05
1292,2012-03-05
1293,2012-03-05
1294,2012-03-05
1295,2012-03-05
1296,2012-03-05
1297,2012-03-05
1298,2012-03-05
1299,2012-03-05
1300,2012-03-05
1301,2012-03-05
1302,2012-03-05
1303,2012-03-05
1304,2012-03-05
1305,2012-03-05
1306,2012-03-05
1307,2012-03-05
1308,2012-03-05
1309,2012-03-05
1310,2012-03-05
1311,2012-03-05
1312,2012-03-05
1313,2012-03-05
1314,2012-03-05
1315,2012-03-05
1316,2012-03-05
1317,2012-03-05
1318,2012-03-05
1319,2012-03-05
1320,2011-11-24
1321,2011-11-24
1322,2011-11-24
1323,2011-11-24
1324,2011-11-24
1325,2011-11-24
1326,2011-11-24
1327,2011-11-24
1328,2011-11-24
1329,2011-11-24
1330,2011-11-24
1331,2011-11-24
1332,2011-11-24
1333,2011-11-24
1334,2011-11-24
1335,2011-11-24
1336,2011-11-24
1337,2011-11-24
1338,2011-11-24
1339,2011-11-24
1340,2011-11-24
1341,2011-11-24
1342,2011-11-24
1343,2011-11-24
1344,2011-11-24
1345,2011-11-24
1346,2011-11-24
1347,2011-11-24
1348,2011-11-24
1349,2011-11-24
1350,2011-11-24
1351,2011-11-24
1352,2011-11-24
1353,2011-11-24
1354,2011-11-24
1355,2011-11-24
1356,2011-11-24
1357,2011-11-24
1358,2011-11-24
1359,2011-11-24
1360,2011-11-24
1361,2011-11-24
1362,2011-11-24
1363,2011-11-24
1364,2011-11-24
1365,2011-11-24
1366,2011-11-24
1367,2011-11-24
1368,2011-11-24
1369,2011-11-24
1370,2011-11-24
1371,2011-11-24
1372,2011-11-24
1373,2011-11-24
1374,2011-11-24
1375,2011-11-24
1376,2011-11-24
1377,2011-11-24
1378,2011-11-24
1379,2011-11-24
1380,2011-11-24
1381,2011-11-24
1382,2011-11-24
1383,2011-11-24
1384,2011-11-24
1385,2011-11-24
1386,2011-11-24
1387,2011-11-24
1388,2011-11-24
1389,2011-11-24
1390,2011-11-24
1391,2011-11-24
1392,2011-11-24
1393,2011-11-24
1394,2011-11-24
1395,2011-11-24
1396,2011-11-24
1397,2011-11-24
1398,2011-11-24
1399,2011-11-24
1400,2011-11-24
1401,2011-11-24
1402,2011-11-24
1403,2011-11-24
1404,2011-11-24
1405,2011-11-24
1406,2011-11-24
1407,2011-11-24
1408,2011-11-24
1409,2011-11-24
1410,2011-11-24
1411,2011-11-24
1412,2012-02-08
1413,2012-02-08
1414,2012-02-08
1415,2012-02-08
1416,2012-02-08
1417,2012-02-08
1418,2012-02-08
1419,2012-02-08
1420,2012-02-08
1421,2012-02-08
1422,2012-02-08
1423,2012-02-08
1424,2012-02-08
1425,2012-02-08
1426,2012-02-08
1427,2012-02-08
1428,2012-02-08
1429,2012-02-08
1430,2012-02-10
1431,2012-02-10
1432,2012-02-10
1433,2012-02-10
1434,2012-02-10
1435,2012-02-10
1436,2012-02-10
1437,2012-02-10
1438,2012-02-10
1439,2012-02-10
1440,2012-02-10
1441,2012-02-10
1442,2012-02-10
1443,2012-02-16
1444,2012-02-16
1445,2012-02-16
1446,2012-02-16
1447,2012-02-16
1448,2012-02-16
1449,2012-02-16
1450,2012-02-16
1451,2012-02-16
1452,2012-02-16
1453,2012-02-16
1454,2012-02-16
1455,2012-02-16
1456,2012-02-16
1457,2012-02-16
1458,2012-02-16
1459,2012-02-16
1460,2012-02-16
1461,2012-02-16
1462,2012-02-16
1463,2012-02-16
1464,2012-02-16
1465,2012-02-16
1466,2012-02-16
1467,2012-02-16
1468,2012-02-16
1469,2012-02-16
1470,2012-02-16
1471,2012-02-16
1472,2012-02-16
1473,2012-02-16
1474,2012-02-16
1475,2012-02-24
1476,2012-02-24
1477,2012-02-24
1478,2012-02-24
1479,2012-02-24
1480,2012-02-24
1481,2012-02-24
1482,2012-02-24
1483,2012-02-24
1484,2012-02-24
1485,2012-02-24
1486,2012-02-24
1487,2012-02-24
1488,2012-02-24
1489,2012-02-24
1490,2012-02-24
1491,2012-02-24
1492,2012-02-24
1493,2012-02-24
1494,2012-02-24
1495,2012-02-24
1496,2012-02-24
1497,2012-02-24
1498,2012-02-24
1499,2012-02-24
1500,2012-02-24
1501,2012-02-24
1502,2012-02-24
1503,2012-02-24
1504,2012-02-24
1505,2012-02-24
1506,2012-02-24
1507,2012-02-24
1508,2012-02-24
1509,2012-02-24
1510,2012-02-24
1511,2012-02-24
1512,2012-02-24
1513,2012-02-24
1514,2012-02-24
1515,2012-02-24
1516,2012-02-24
1517,2012-02-24
1518,2012-02-24
1519,2012-02-24
1520,2012-02-24
1521,2012-02-24
1522,2012-03-01
1523,2012-03-01
1524,2012-03-01
1525,2012-03-01
1526,2012-03-01
1527,2012-03-01
1528,2012-03-01
1529,2012-03-01
1530,2012-03-01
1531,2012-03-01
1532,2012-03-01
1533,2012-03-01
1534,2012-03-01
1535,2012-03-01
1536,2012-03-01
1537,2012-03-01
1538,2012-03-01
1539,2012-03-01
1540,2012-03-01
1541,2012-03-01
1542,2012-03-01
1543,2012-03-01
1544,2012-03-01
1545,2012-03-01
1546,2012-03-01
1547,2012-03-01
1548,2012-03-01
1549,2012-03-01
1550,2012-03-01
1551,2012-03-01
1552,2012-03-01
1553,2012-03-01
1554,2012-03-01
1555,2012-03-01
1556,2011-05-19
1557,2011-05-19
1558,2011-05-19
1559,2011-05-19
1560,2011-05-19
1561,2011-05-19
1562,2011-05-19
1563,2011-05-19
1564,2011-05-19
1565,2011-05-19
1566,2011-05-19
1567,2011-05-19
1568,2011-05-19
1569,2011-05-19
1570,2011-05-19
1571,2011-05-19
1572,2011-05-19
1573,2011-05-19
1574,2011-05-19
1575,2011-05-19
1576,2011-05-19
1577,2011-05-19
1578,2011-05-19
1579,2011-05-19
1580,2011-05-19
1581,2011-04-18
1582,2011-04-18
1583,2011-04-18
1584,2011-04-18
1585,2011-04-18
1586,2011-04-19
1587,2011-04-20
1588,2011-04-20
1589,2011-04-20
1590,2011-04-20
1591,2011-04-21
1592,2011-04-21
1593,2011-04-21
1594,2011-04-21
1595,2011-04-21
1596,2011-04-21
1597,2011-04-21
1598,2011-04-26
1599,2011-04-26
1600,2011-04-26
1601,2011-04-26
1602,2011-04-26
1603,2011-06-20
1604,2011-06-20
1605,2011-06-20
1606,2011-06-20
1607,2011-06-20
1608,2011-06-20
1609,2011-06-20
1610,2011-06-20
1611,2011-06-20
1612,2011-06-20
1613,2011-06-20
1614,2011-06-20
1615,2011-06-20
1616,2011-06-20
1617,2011-06-20
1618,2011-06-20
1619,2011-06-20
1620,2011-06-20
1621,2011-06-20
1637,2012-02-06
1638,2012-02-06
1639,2012-02-06
1640,2012-02-06
1641,2012-02-06
1642,2012-02-06
1643,2012-02-06
1644,2012-02-06
1645,2012-02-06
1646,2012-02-06
1647,2012-02-06
1648,2012-02-06
1649,2012-02-06
1650,2012-02-06
1651,2012-02-06
1652,2012-02-06
1653,2012-02-06
1654,2012-02-06
1655,2012-02-06
1656,2012-02-06
1657,2012-02-06
1658,2012-02-06
1659,2012-02-06
1660,2012-02-06
1661,2012-02-06
1662,2012-02-06
1663,2012-02-06
1664,2012-02-06
1665,2012-02-06
1666,2012-02-06
1667,2012-02-06
1668,2012-02-06
1669,2012-02-06
1670,2012-02-06
1671,2012-02-06
1672,2012-02-06
1673,2012-02-06
1674,2012-02-06
1675,2012-02-06
1676,2012-02-06
1677,2012-02-06
1678,2012-02-06
1679,2012-02-06
1680,2012-02-06
1681,2012-02-06
1682,2012-02-06
1683,2012-02-06
1684,2012-02-06
1685,2012-02-06
1686,2012-02-06
1687,2012-02-06
1688,2012-02-06
1689,2012-02-06
1690,2012-02-06
1691,2012-02-06
1692,2012-02-06
1693,2012-02-06
1694,2012-02-06
1695,2012-02-06
1696,2012-02-06
1697,2012-02-06
1698,2012-02-06
1699,2012-02-06
1700,2012-02-06
1701,2012-02-06
1702,2012-02-06
1703,2012-02-06
1704,2012-02-06
1705,2012-02-06
1706,2012-02-06
1707,2012-02-06
1708,2012-02-06
1709,2012-02-06
1710,2012-02-06
1711,2012-02-06
1712,2012-02-06
1713,2012-02-06
1714,2012-02-06
1715,2012-02-06
1716,2012-02-06
1717,2012-02-06
1718,2012-02-06
1719,2012-02-06
1720,2012-02-06
1721,2012-02-06
1722,2012-02-06
1723,2012-02-06
1724,2012-02-06
1725,2012-02-06
1726,2012-02-06
1727,2012-02-06
1728,2012-02-06
1729,2012-02-06
1730,2012-02-06
1731,2012-02-06
1732,2012-02-06
1733,2012-02-06
1734,2012-02-06
1735,2011-06-20
1736,2011-06-20
1737,2011-06-20
1738,2011-06-20
1739,2011-06-20
1740,2011-06-20
1741,2011-06-20
1742,2011-06-20
1743,2011-06-20
1744,2011-06-20
1745,2011-06-20
1746,2011-06-20
1747,2011-06-20
1748,2011-06-20
1749,2011-06-20
1750,2011-06-20
1751,2011-06-20
1752,2011-06-20
1753,2011-06-20
1754,2011-06-20
1755,2011-06-20
1756,2011-06-20
1757,2011-06-20
1758,2011-06-20
1759,2011-06-20
1760,2011-06-20
1761,2011-06-20
1762,2011-06-20
1763,2011-06-20
1764,2011-06-20
1765,2011-06-20
1766,2011-06-20
1767,2011-06-20
1768,2011-06-20
1769,2011-06-20
1770,2011-06-20
1771,2011-06-20
1772,2011-06-20
1773,2011-06-20
1774,2011-06-20
1775,2011-06-20
1776,2011-06-20
1777,2011-06-20
1778,2011-06-20
1779,2011-06-20
1780,2011-06-20
1781,2011-06-20
1782,2011-06-20
1783,2011-06-20
1784,2011-06-20
1785,2011-06-20
1786,2011-06-20
1787,2011-06-20
1788,2011-06-20
1789,2011-06-20
1790,2011-06-20
1791,2011-06-20
1792,2011-06-20
1793,2011-06-20
1794,2011-06-20
1795,2011-06-20
1796,2011-06-20
1797,2011-06-20
1798,2011-06-20
1799,2011-06-20
1800,2011-06-20
1801,2011-06-20
1802,2011-06-20
1803,2011-06-20
1804,2011-06-20
1805,2011-06-20
1806,2011-06-20
1807,2011-06-20
1808,2011-06-20
1809,2011-06-20
1810,2011-06-20
1811,2011-06-20
1812,2011-06-20
1813,2011-06-20
1814,2011-06-20
1815,2011-06-20
1816,2011-06-20
1817,2011-06-20
1818,2011-06-20
1819,2011-06-20
1820,2011-06-20
1821,2011-06-20
1822,2011-06-20
1823,2011-06-20
1824,2011-06-20
1825,2011-06-20
1826,2011-06-20
1827,2011-06-20
1828,2011-06-20
1829,2011-06-20
1830,2011-06-20
1831,2011-06-20
1832,2011-06-20
1833,2011-06-20
1834,2011-06-20
1835,2011-06-20
1836,2011-06-20
1837,2011-06-20
1838,2011-06-20
1839,2011-06-20
1840,2011-06-20
1841,2011-06-20
1842,2011-06-20
1843,2011-06-20
1844,2011-06-20
1845,2011-06-20
1846,2011-06-20
1847,2011-06-20
1848,2011-06-20
1849,2011-06-20
1850,2011-06-20
1851,2011-06-20
1852,2011-06-20
1853,2011-06-20
1854,2011-06-20
1855,2011-06-20
1856,2011-06-20
1857,2011-06-20
1858,2011-06-20
1859,2011-06-20
1860,2011-06-20
1861,2011-06-20
1862,2011-06-20
1863,2011-06-20
1864,2011-06-20
1865,2011-06-20
1866,2011-06-20
1867,2011-06-20
1868,2011-06-20
1869,2011-06-20
1870,2011-06-20
1871,2011-06-20
1872,2011-06-20
1873,2011-06-20
1874,2011-06-20
1875,2011-06-20
1876,2011-06-20
1877,2011-06-20
1878,2011-06-20
1879,2011-06-20
1880,2011-07-18
1881,2011-07-18
1882,2011-07-18
1883,2011-07-18
1884,2011-07-18
1885,2011-07-18
1886,2011-07-18
1887,2011-07-18
1888,2011-07-18
1889,2011-07-18
1890,2011-07-18
1891,2011-07-18
1892,2011-07-18
1893,2011-07-18
1894,2011-07-18
1895,2011-07-18
1896,2011-07-18
1897,2011-07-18
1898,2011-07-18
1899,2011-07-18
1900,2011-07-18
1901,2011-07-18
1902,2011-07-18
1903,2011-07-18
1904,2011-07-18
1905,2011-07-18
1906,2011-07-18
1907,2011-07-18
1908,2011-07-18
1909,2011-07-18
1910,2011-07-18
1911,2011-07-18
1912,2011-07-18
1913,2011-07-18
1914,2011-07-18
1915,2011-07-18
1916,2011-07-18
1917,2011-07-18
1918,2011-07-18
1919,2011-07-18
1920,2011-07-18
1921,2011-07-18
1922,2011-07-18
1923,2011-07-18
1924,2011-07-18
1925,2011-07-18
1926,2011-07-18
1927,2011-07-18
1928,2011-07-18
1929,2011-07-18
1930,2011-07-18
1931,2011-07-18
1932,2011-07-18
1933,2011-07-18
1934,2011-07-18
1935,2011-07-18
1936,2011-07-18
1937,2011-07-18
1938,2011-07-18
1939,2011-07-18
1940,2011-07-18
1941,2011-07-18
1942,2011-07-18
1943,2011-07-18
1944,2011-07-18
1945,2011-07-18
1946,2011-07-18
1947,2011-07-18
1948,2011-07-18
1949,2011-07-18
1950,2011-07-18
1951,2011-07-18
1952,2011-07-18
1953,2011-07-18
1954,2011-07-18
1955,2011-07-18
1956,2011-07-18
1957,2011-07-18
1958,2011-07-18
1959,2011-07-18
1960,2011-07-18
1961,2011-07-18
1962,2011-07-18
1963,2011-07-18
1964,2011-07-18
1965,2011-07-18
1966,2011-07-18
1967,2011-07-18
1968,2011-07-18
1969,2011-07-18
1970,2011-07-18
1971,2011-07-18
1972,2011-07-18
1973,2011-07-18
1974,2011-07-18
1975,2011-07-18
1976,2011-07-18
1977,2011-07-18
1978,2011-07-18
1979,2011-07-18
1980,2011-07-18
1981,2011-07-18
1982,2011-07-18
1983,2011-07-18
1984,2011-07-18
1985,2011-07-18
1986,2011-07-18
1987,2011-07-18
1988,2011-07-18
1989,2011-07-18
1990,2011-07-18
1991,2011-07-18
1992,2011-07-18
1993,2011-07-18
1994,2011-07-18
1995,2011-07-18
1996,2011-07-18
1997,2011-07-18
1998,2011-07-18
1999,2011-07-18
2000,2011-07-18
2001,2011-07-18
2002,2011-07-18
2003,2011-07-18
2004,2011-07-18
2005,2011-07-18
2006,2011-07-18
2007,2011-07-18
2008,2011-07-18
2009,2011-07-18
2010,2011-07-18
2011,2011-07-18
2012,2011-07-18
2013,2011-07-18
2014,2011-07-18
2015,2011-07-18
2016,2011-07-18
2017,2011-07-18
2018,2011-07-18
2019,2011-07-18
2020,2011-07-18
2021,2011-07-18
2022,2011-07-18
2023,2011-07-18
2024,2011-07-18
2025,2011-07-18
2026,2011-07-18
2027,2011-07-18
2028,2011-07-18
2029,2011-07-18
2030,2011-07-18
2031,2011-07-18
2032,2011-07-18
2033,2011-07-18
2034,2011-07-18
2035,2011-07-18
2036,2011-07-18
2037,2011-07-18
2038,2011-07-18
2039,2011-07-18
2040,2011-07-18
2041,2011-07-18
2042,2011-07-18
2043,2011-07-18
2044,2011-07-18
2045,2011-07-18
2046,2011-07-18
2047,2011-07-18
2048,2011-07-18
2049,2011-07-18
2050,2011-07-18
2051,2011-07-18
2052,2011-07-18
2053,2011-07-18
2054,2011-07-18
2055,2011-07-18
2056,2011-07-18
2057,2011-07-18
2058,2011-07-18
2059,2011-07-18
2060,2011-07-18
2061,2011-07-18
2062,2011-07-18
2063,2011-07-18
2064,2011-07-18
2065,2011-07-18
2066,2011-07-18
2067,2011-07-18
2068,2011-07-18
